,CBSA,DAYWAIT_0,DAYWAIT_1,DAYWAIT_2,DAYWAIT_3,DAYWAIT_4,LOS_30,LOS_60,LOS_90,LOS_120,LOS_180,LOS_365,LOS_365_PLUS,PSOURCE_1,PSOURCE_2,PSOURCE_3,PSOURCE_4,PSOURCE_5,PSOURCE_6,PSOURCE_7,REASON_1,REASON_2,REASON_3,REASON_4,REASON_5,REASON_6,COUNT
13,12100,0.25955594802573484,0.5908918884824019,0.07764601993187839,0.05594802573483033,0.015958117825154536,0.3050334300491989,0.153462848492494,0.123438879777974,0.15970732938059795,0.15945502712249274,0.06496783146209159,0.03393465371515075,0.3172700895673016,0.10830074429166141,0.013813548631260249,0.0,0.006559858710735461,0.1632395609940709,0.39081619780497034,0.5715907657373533,0.31569320045414406,0.065472435978302,0.008641352340103443,0.03563769395736092,0.002964551532736218,1.0
14,12260,0.08917197452229299,0.6382165605095541,0.21019108280254778,0.041613588110403395,0.020806794055201697,0.0653927813163482,0.20849256900212315,0.208067940552017,0.1346072186836518,0.1562632696390658,0.1711252653927813,0.05605095541401274,0.10063694267515924,0.008067940552016985,0.019532908704883226,0.0012738853503184713,0.008067940552016985,0.17791932059447982,0.6845010615711252,0.5957537154989384,0.16645435244161358,0.2021231422505308,0.021231422505307854,0.01019108280254777,0.004246284501061571,1.0
15,12300,0.5102307357422725,0.22028733130169786,0.12189812799303439,0.09490639965171964,0.05267740531127558,0.2281236395298215,0.2459730082716587,0.11362646930779277,0.07357422725293862,0.08750544188071398,0.14235959947757945,0.108837614279495,0.42490204614714844,0.10840226382237701,0.16238572050500652,0.006965607313887679,0.00261210274270788,0.051371353939921635,0.24336090552895082,0.4218545929473226,0.36264693077927734,0.15759686547670876,0.00391815411406182,0.048759251197213756,0.00522420548541576,1.0
16,12420,0.9964947421131698,0.0025037556334501754,0.0006676681689200467,0.00033383408446002337,0.0,0.37639793022867635,0.34752128192288434,0.13203138040393925,0.05057586379569354,0.04239692872642297,0.03388415957269237,0.017192455349691202,0.24503421799365716,0.21966282757469538,0.05842096478050409,0.005341345351360374,0.0016691704223001167,0.17242530462360206,0.29744616925388084,0.6639959939909865,0.19345685194458354,0.06442997830078451,0.07060590886329494,0.007511266900350526,0.0,1.0
17,12540,0.8784262079183471,0.054243147584163307,0.026339616429335747,0.02699810684006914,0.013992921228084616,0.342085768375998,0.17919170302082477,0.0893900732570582,0.06749526710017285,0.12330232940982797,0.14058770269157955,0.057947156144538645,0.4411062638900321,0.013910609926742942,0.0037040085603753394,0.013334430817351223,0.0002469339040250226,0.03086673800312783,0.4968310148983455,0.21524405300847807,0.3847230224709853,0.0,0.37863198617170135,0.018602354103218373,0.0027985842456169233,1.0
18,12580,0.4334481083250597,0.3909672785652422,0.10767020849616596,0.05807051268510108,0.009843891928431103,0.3724624516783202,0.14596844039798051,0.09465768182682355,0.08360970869684616,0.11474682608420118,0.1219290648302668,0.06662582648556159,0.4284416654344198,0.05414140560637107,0.07169564207101967,0.019096305371892098,0.003950231310336087,0.09250301020300386,0.3301717400029574,0.1769154397008809,0.32379222205792263,0.08838378503981918,0.38055303238344707,0.026172922959927333,0.004182597858002915,1.0
19,12620,0.6866633614278632,0.11700545364402579,0.05156172533465543,0.06544372830937036,0.07932573128408528,0.17997025285076848,0.1576598909271195,0.10312345066931086,0.06941001487357462,0.13782845810609817,0.1745166088249876,0.1774913237481408,0.5304908279623203,0.06891422905304909,0.09965294992563213,0.001487357461576599,0.0009915716410510659,0.04610808130887457,0.2523549826474963,0.3520079325731284,0.39067922657411996,0.17501239464551313,0.007932573128408527,0.06792265741199802,0.006445215666831929,1.0
20,12700,0.0527464258841234,0.8897667419112114,0.03702031602708804,0.013393528969149736,0.007072987208427389,0.8578630549285177,0.05199398043641836,0.013769751693002256,0.0062452972159518436,0.023702031602708805,0.025733634311512415,0.02069224981188864,0.7872084273890143,0.10060195635816403,0.03739653875094056,0.0003762227238525207,0.002934537246049661,0.0077501881113619265,0.06373212942061701,0.6856282919488337,0.21933784800601958,0.01805869074492099,0.07426636568848759,0.0006772009029345372,0.0020316027088036117,1.0
21,12940,0.7153392330383481,0.1430678466076696,0.051622418879056046,0.051622418879056046,0.038348082595870206,0.084070796460177,0.05457227138643068,0.07079646017699115,0.11504424778761062,0.06489675516224189,0.2359882005899705,0.3746312684365782,0.3672566371681416,0.030973451327433628,0.03687315634218289,0.0,0.02359882005899705,0.24041297935103245,0.3008849557522124,0.11651917404129794,0.7935103244837758,0.0029498525073746312,0.084070796460177,0.0029498525073746312,0.0,1.0
22,12980,0.6964586846543002,0.17284991568296795,0.05227655986509275,0.04300168634064081,0.03541315345699832,0.19898819561551434,0.09274873524451939,0.10286677908937605,0.09106239460370995,0.12900505902192244,0.16188870151770657,0.22344013490725126,0.2571669477234401,0.01770657672849916,0.04384485666104553,0.00505902192242833,0.002529510961214165,0.20404721753794267,0.46964586846543,0.2209106239460371,0.3836424957841484,0.0,0.3642495784148398,0.03035413153456998,0.0008431703204047217,1.0
23,13020,0.6345256609642301,0.18895800933125972,0.10031104199066875,0.05287713841368585,0.02332814930015552,0.2698289269051322,0.15396578538102643,0.13374805598755832,0.09486780715396578,0.1321928460342146,0.15629860031104198,0.05909797822706065,0.3856920684292379,0.11897356143079316,0.025660964230171075,0.0,0.0,0.10497667185069985,0.36469673405909797,0.25972006220839816,0.24961119751166408,0.2192846034214619,0.17884914463452567,0.09175738724727839,0.0007776049766718507,1.0
24,13140,0.9959725183605781,0.0028429282160625444,0.0007107320540156361,0.00047382136934375743,0.0,0.4671878701729448,0.23051409618573798,0.1513859275053305,0.08505093579720445,0.045960672826344466,0.019426676143094054,0.00047382136934375743,0.3556029376924899,0.11987680644397063,0.03648424543946932,0.0018952854773750297,0.01610992655768775,0.2523098791755508,0.21772091921345652,0.6685619521440417,0.15612414119876805,0.1089789149490642,0.06112295664534471,0.004975124378109453,0.00023691068467187872,1.0
25,13740,0.6934947768281101,0.20085470085470086,0.03584995251661918,0.020655270655270654,0.049145299145299144,0.22602089268755934,0.2727920227920228,0.09971509971509972,0.10517568850902184,0.14102564102564102,0.1241690408357075,0.03110161443494777,0.305318138651472,0.3368945868945869,0.07573599240265907,0.002136752136752137,0.0004748338081671415,0.01282051282051282,0.26661918328584994,0.4342355175688509,0.353988603988604,0.05104463437796771,0.1607312440645774,0.0,0.0,1.0
26,13820,0.9970238095238095,0.001488095238095238,0.000744047619047619,0.000744047619047619,0.0,0.41592261904761907,0.04241071428571429,0.044642857142857144,0.10416666666666667,0.10044642857142858,0.21800595238095238,0.0744047619047619,0.11904761904761904,0.020833333333333332,0.03050595238095238,0.001488095238095238,0.003720238095238095,0.109375,0.7150297619047619,0.5662202380952381,0.296875,0.05803571428571429,0.05654761904761905,0.020089285714285716,0.002232142857142857,1.0
27,14010,0.8807185628742515,0.059880239520958084,0.031137724550898204,0.020838323353293414,0.007425149700598803,0.5384431137724551,0.15904191616766467,0.0852694610778443,0.06706586826347305,0.06922155688622754,0.054610778443113774,0.026347305389221556,0.35664670658682635,0.038802395209580835,0.019640718562874252,0.006227544910179641,0.0026347305389221557,0.05892215568862275,0.517125748502994,0.2725748502994012,0.2996407185628743,0.031137724550898204,0.3906586826347305,0.005508982035928144,0.00047904191616766467,1.0
28,14260,0.9767805896164884,0.01391425341334029,0.004261240107835464,0.002869814766501435,0.0021741020958344205,0.18166797112792415,0.17427602400208714,0.16001391425341335,0.150708757283242,0.17123228106791896,0.12905470040873118,0.03304635185668319,0.13966431863640316,0.05835290025219584,0.024349943473345508,0.003217671101834942,0.0003478563353335073,0.0742673275937038,0.6997999826071832,0.4117749369510392,0.27698060700930516,0.04304722149752152,0.17053656839725193,0.09531263588138099,0.002348030263501174,1.0
29,14460,0.2655423865400869,0.6127916347268904,0.04872535723411365,0.0431924052125715,0.02974821628633764,0.6893586492914283,0.05530986496845333,0.037541521709220274,0.032273915521748534,0.08425221612909566,0.07328458832085225,0.027979244059201602,0.5426715411679148,0.25467303496668436,0.025728718281345205,0.0014348330286770054,0.00040293256284765216,0.017109892485799083,0.15797904750673192,0.6205947677732571,0.2760481160445781,0.06851819093106905,0.02770407060164711,0.005621400632898952,0.001513454016549718,1.0
30,14500,0.7844584328196224,0.1510744519209898,0.03407857607987844,0.017799001519426958,0.012589537660082483,0.36965487301931843,0.07249837204254396,0.0616453223355763,0.052745821575862814,0.08139787280225744,0.16322986759279356,0.1988278706316475,0.23116995875841112,0.02669850227914044,0.05252876058172346,0.008031256783156067,0.0004341219882787063,0.06794009116561754,0.6131973084436727,0.6029954417191231,0.11612763186455394,0.03776861298024745,0.19426958975472108,0.04666811373996093,0.0021706099413935317,1.0
31,15180,0.9968671679197995,0.0012531328320802004,0.0012531328320802004,0.0006265664160401002,0.0,0.14724310776942356,0.2462406015037594,0.5,0.05952380952380952,0.03007518796992481,0.006892230576441102,0.010025062656641603,0.07894736842105263,0.018170426065162906,0.006892230576441102,0.006265664160401002,0.002506265664160401,0.19298245614035087,0.6942355889724311,0.6478696741854637,0.06641604010025062,0.24561403508771928,0.03383458646616541,0.006265664160401002,0.0,1.0
32,15940,0.5722931442080378,0.15044917257683216,0.13513002364066193,0.10430260047281324,0.037825059101654845,0.14250591016548464,0.15810874704491726,0.17134751773049645,0.1309692671394799,0.15650118203309693,0.16652482269503546,0.07404255319148936,0.24472813238770685,0.02392434988179669,0.02884160756501182,0.011725768321513003,0.011063829787234043,0.11716312056737589,0.5625531914893617,0.3752245862884161,0.32340425531914896,0.22231678486997636,0.04104018912529551,0.033853427895981086,0.004160756501182033,1.0
33,15980,0.75,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.25,0.0,0.0,1.0
34,16300,0.430931744312026,0.39662332972192127,0.10536294691224268,0.05642831347056699,0.010653665583243047,0.26282051282051283,0.19736366919465512,0.194564824846515,0.11791260382809679,0.1131274828457927,0.0866738894907909,0.027537016973636693,0.13470566991693753,0.0780065005417118,0.0553448898519321,0.01959191043698086,0.010292524377031419,0.10391838208739618,0.5981401227880101,0.5197724810400867,0.36394005055976886,0.04098952690501986,0.033947273383893105,0.03927410617551463,0.0020765619357168653,1.0
35,16540,0.41198501872659177,0.299625468164794,0.16292134831460675,0.052434456928838954,0.07303370786516854,0.4400749063670412,0.2153558052434457,0.21161048689138576,0.06928838951310862,0.0449438202247191,0.016853932584269662,0.0018726591760299626,0.1404494382022472,0.2565543071161049,0.0599250936329588,0.0,0.0,0.07865168539325842,0.46441947565543074,0.47191011235955055,0.32209737827715357,0.02247191011235955,0.1348314606741573,0.04681647940074907,0.0018726591760299626,1.0
36,16580,0.635202918376653,0.13087095303237575,0.07113543091655267,0.10351117191062471,0.05927952576379389,0.3543091655266758,0.23392612859097128,0.10579115367077063,0.08253533971728226,0.07751937984496124,0.09758321933424532,0.04833561331509348,0.20884632922936616,0.010031919744642043,0.023711810305517556,0.023255813953488372,0.002279981760145919,0.07660738714090287,0.655266757865937,0.27450980392156865,0.38622891016871863,0.07067943456452348,0.23848609211126312,0.02918376652986776,0.0009119927040583675,1.0
37,16700,0.5382205513784462,0.29197994987468673,0.0744047619047619,0.06359649122807018,0.03179824561403509,0.2507832080200501,0.16784147869674185,0.15609335839598998,0.13150062656641603,0.15484022556390978,0.11035401002506266,0.028587092731829574,0.41737155388471175,0.026472431077694234,0.03359962406015038,0.03696741854636591,0.013549498746867167,0.16110588972431078,0.31093358395989973,0.4707080200501253,0.33975563909774437,0.10635964912280702,0.06821741854636591,0.012844611528822054,0.0021146616541353382,1.0
38,16740,0.5848185868873329,0.3631444939528962,0.026893698281349458,0.01766390833863781,0.007479312539783577,0.3303628262253342,0.27259707192870786,0.214035646085296,0.08704646721833227,0.06158497772119669,0.03214513049013367,0.0022278803309993636,0.47246976448122213,0.027530235518777847,0.03580521960534691,0.01718650541056652,0.019255251432208784,0.17409293443666454,0.25366008911521326,0.560471037555697,0.22692552514322087,0.03500954805856143,0.16725015913430935,0.009070655633354551,0.001273074474856779,1.0
39,16860,0.9886500429922614,0.004299226139294927,0.002063628546861565,0.002751504729148753,0.002235597592433362,0.6184006878761823,0.17901977644024075,0.08770421324161651,0.059845227858985384,0.03404987102321582,0.014273430782459157,0.006706792777300086,0.11435941530524506,0.01840068787618229,0.2658641444539983,0.0006878761822871883,0.003955288048151333,0.005503009458297506,0.5912295786758384,0.49750644883920897,0.24333619948409285,0.23370593293207223,0.007222699914015477,0.0177128116938951,0.0005159071367153912,1.0
40,16980,0.6770366532832535,0.16776324310322496,0.05604196347623365,0.05334801191555498,0.045810128221732936,0.5274187281440228,0.14498122004921643,0.10479212537236109,0.06153348011915555,0.05969434011138454,0.06337262012692656,0.03820748607693304,0.3761947934205414,0.14808962569615336,0.07385053749514311,0.020502525579588135,0.002111125501877995,0.06179251392306696,0.3174588783836291,0.32924491646159826,0.2821266675301127,0.0814143245693563,0.2938090920865173,0.012252298925009713,0.0011527004274057766,1.0
41,17020,0.9568303636100246,0.007532956685499058,0.001738374619730552,0.03302911777488049,0.000869187309865276,0.4450239026510213,0.12212081703607128,0.0857598145733739,0.07170795306388526,0.07967550340431696,0.10734463276836158,0.08836737650296972,0.6161089381428364,0.03129074315514994,0.010719976821671737,0.0,0.001303780964797914,0.07518470230334637,0.2653918586121976,0.14196726061132842,0.12429378531073447,0.0,0.7188179052585832,0.01361726785455599,0.001303780964797914,1.0
42,17140,0.5776855693868141,0.258117631561615,0.0652703681749325,0.0479483633010604,0.05097806757557795,0.3403148257920042,0.14055193308305342,0.09464532701047224,0.09490877955608246,0.12329579134558388,0.1435157742211684,0.06276756899163538,0.38543107422775474,0.028255285516696305,0.04906803661990384,0.010867417506421655,0.002568662319699664,0.12013436079826122,0.4036751630112626,0.4036751630112626,0.3079760258183495,0.19745768293486135,0.048145952710268065,0.038661661068300074,0.004083514456958441,1.0
43,17200,0.22039473684210525,0.7194548872180451,0.03242481203007519,0.019736842105263157,0.007988721804511278,0.3731203007518797,0.15930451127819548,0.12828947368421054,0.08176691729323309,0.08505639097744361,0.12359022556390978,0.04887218045112782,0.39285714285714285,0.30028195488721804,0.01738721804511278,0.0018796992481203006,0.002349624060150376,0.005169172932330827,0.2800751879699248,0.8035714285714286,0.01550751879699248,0.0756578947368421,0.06484962406015038,0.039473684210526314,0.0009398496240601503,1.0
44,17300,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,1.0
45,17420,1.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.3333333333333333,0.2,0.2,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06666666666666667,0.26666666666666666,0.0,0.0,0.6666666666666666,0.0,1.0
46,17460,0.5294636111810627,0.2519516494585747,0.09225216150423907,0.06853857130865441,0.05779400654746915,0.3716528162511542,0.17157726853017713,0.1331738437001595,0.08389994124066147,0.09707882145555276,0.10005875933853774,0.04255854948375724,0.2908167548056745,0.0635440275329472,0.052085956518089484,0.004323008478133132,0.004323008478133132,0.08226307395282464,0.5026441702341979,0.3620834382607236,0.2626962142197599,0.195206916813565,0.1473600268614119,0.029589524049357843,0.003063879795181734,1.0
47,17660,0.9854308741475512,0.009299442033477991,0.0009299442033477991,0.0018598884066955983,0.0024798512089274642,0.25573465592064476,0.13732176069435834,0.11655300681959083,0.10291382517048978,0.1425914445133292,0.1670799752014879,0.07780533168009919,0.17699938003719776,0.08958462492250464,0.03998760074395536,0.00030998140111593303,0.0,0.09888406695598265,0.5942343459392436,0.4519528828270304,0.26038437693738375,0.04277743335399876,0.15282083075015498,0.09113453192808431,0.0009299442033477991,1.0
48,17780,0.9977324263038548,0.0,0.0022675736961451248,0.0,0.0,0.05668934240362812,0.21768707482993196,0.3287981859410431,0.21768707482993196,0.1383219954648526,0.03854875283446712,0.0022675736961451248,0.14965986394557823,0.018140589569160998,0.018140589569160998,0.009070294784580499,0.015873015873015872,0.31746031746031744,0.47165532879818595,0.5895691609977324,0.09977324263038549,0.25170068027210885,0.05215419501133787,0.006802721088435374,0.0,1.0
49,17820,0.9058743479246995,0.04835563619868451,0.01986845089589476,0.01451576321161261,0.01138580176910864,0.6435926513948741,0.06518484917214788,0.0535268768428215,0.05243819460195055,0.06600136085280109,0.07589022454071218,0.04336584259469267,0.18970288047176231,0.020004536176003628,0.3780449081424359,0.0014062145611249716,0.0014969380811975504,0.11589929689271944,0.29344522567475617,0.7894307099115445,0.04908142435926514,0.03846677251077342,0.08727602630982081,0.03506464050805171,0.0006804264005443411,1.0
50,17860,0.7190356604721245,0.08679055750878956,0.05183324962330487,0.06549472626820693,0.07684580612757408,0.5284781516825716,0.1689603214465093,0.08890005022601707,0.06619789050728277,0.06680060271220492,0.0634856855851331,0.017177297840281266,0.6505273731793069,0.0016072325464590658,0.07363134103465595,0.003415369161225515,0.0,0.014264188849824208,0.25655449522852836,0.20321446509291813,0.25444500251130087,0.044299347061778,0.4873932697137117,0.009241587142139629,0.0014063284781516826,1.0
51,17900,0.6634085397222018,0.21657970162416404,0.0550451973249063,0.04644668185492761,0.01851987947380025,0.22297346953773792,0.14507238921143528,0.1630043360035276,0.12530315278900567,0.15800690820901006,0.14867347688689644,0.036966267362387006,0.4136841331667524,0.017711472036451827,0.05724994488131109,0.04453590063937679,0.009259939736900124,0.18659513485705886,0.2709634746821489,0.5432497978981407,0.32740501212611156,0.06981700595281841,0.047475564047916516,0.010362313515102521,0.0016903064599103402,1.0
52,18140,0.5282276512032208,0.12768780309268918,0.0778204776283283,0.108244121145576,0.15801994693018576,0.19626681306615426,0.1337725317961387,0.1189953335163327,0.10641412755055357,0.14090950681672615,0.1644249245127642,0.1392167627413304,0.28287125995059015,0.03358038246866136,0.09726415957544149,0.007868972458596395,0.0060847287034495375,0.08866318967883613,0.4836673071644249,0.3107329124348065,0.32917009790465734,0.2681855613505353,0.042410101564644524,0.043919846280538015,0.005581480464818373,1.0
53,18180,0.24725943970767356,0.4226552984165652,0.13032886723507917,0.08526187576126674,0.11449451887941535,0.48112058465286234,0.23751522533495736,0.12545676004872108,0.058465286236297195,0.0438489646772229,0.0389768574908648,0.014616321559074299,0.3325213154689403,0.22655298416565164,0.04628501827040195,0.0036540803897685747,0.013398294762484775,0.0194884287454324,0.35809987819732036,0.7527405602923264,0.04141291108404385,0.1120584652862363,0.06455542021924482,0.029232643118148598,0.0,1.0
54,18580,0.9976648608257052,0.0015878946385204558,0.00037362226788716606,0.00028021670091537453,9.340556697179151e-05,0.6705585652904913,0.14057537829254624,0.05053241173173921,0.04287315524005231,0.055856529049131326,0.03493368204745003,0.0046702783485895755,0.6010648234634784,0.03923033812815244,0.01896133009527368,0.004857089482533159,0.00616476742013824,0.06893330842518214,0.2607883429852419,0.5212964692695685,0.29422753596114326,0.07210909770222305,0.10648234634784233,0.005791145152251074,9.340556697179151e-05,1.0
55,18880,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
56,19060,0.383974358974359,0.3855769230769231,0.11730769230769231,0.0810897435897436,0.03205128205128205,0.3121794871794872,0.23397435897435898,0.1189102564102564,0.08717948717948718,0.0875,0.08301282051282051,0.07724358974358975,0.33942307692307694,0.14102564102564102,0.1371794871794872,0.017948717948717947,0.00608974358974359,0.04358974358974359,0.31474358974358974,0.14198717948717948,0.25769230769230766,0.09423076923076923,0.46987179487179487,0.0342948717948718,0.0019230769230769232,1.0
57,19100,0.9954566772189002,0.0031363583069527494,0.0006741704771954508,0.0004396763981709462,0.0002931175987806308,0.604994723883222,0.180296635009966,0.08157462774064955,0.05240942666197679,0.04722124516355962,0.027465119005745105,0.006038222534880994,0.5124574979481769,0.0628737249384453,0.05985461367100481,0.007005510610857076,0.0022863172704889203,0.20512369562668542,0.15039863993434166,0.6032360182905382,0.20242701371790361,0.11402274592566537,0.07659162856137883,0.0036053464650017586,0.00011724703951225231,1.0
58,19340,0.6034117023157151,0.12259147958281774,0.09112603853632667,0.10411879087855754,0.078751988686583,0.4206293088209298,0.20929821460137882,0.12683401095987273,0.07150433091744741,0.07848683047551706,0.0714159448470921,0.021831359377762066,0.36954216015555946,0.024129397207000178,0.02907901714689765,0.010517942372282128,0.005921866713805905,0.03933180130811384,0.5214778150963408,0.4864769312356373,0.3491249779034824,0.06911790701785399,0.0581580342937953,0.03544281421248011,0.001679335336750928,1.0
59,19380,0.5338061006411502,0.06333786671847678,0.049543423353409756,0.1242471342529629,0.22906547503400038,0.2367398484554109,0.15076743734214104,0.1394015931610647,0.10821837963862443,0.13736156984651254,0.15611035554692054,0.07140081600932582,0.27219739654167474,0.16514474451136585,0.09481251214299592,0.0010685836409558966,0.0015543034777540316,0.06110355546920536,0.4041189042160482,0.5292403341752477,0.2315912181853507,0.18797357684087818,0.025160287546143384,0.02176024868855644,0.004274334563823586,1.0
